날짜,기준금리,CD(91일),KOFR(공시RFR),"무담보콜금리(1일, 전체거래)",경상수지(계절조정)
2009-07-16,2.0,2.41,,1.95,2040.4
2009-07-17,2.0,2.41,,1.94,2040.4
2009-07-18,2.0,,,,2040.4
2009-07-19,2.0,,,,2040.4
2009-07-20,2.0,2.41,,1.94,2040.4
2009-07-21,2.0,2.41,,1.93,2040.4
2009-07-22,2.0,2.41,,1.93,2040.4
2009-07-23,2.0,2.41,,1.93,2040.4
2009-07-24,2.0,2.41,,1.93,2040.4
2009-07-25,2.0,,,,2040.4
2009-07-26,2.0,,,,2040.4
2009-07-27,2.0,2.41,,1.93,2040.4
2009-07-28,2.0,2.41,,1.93,2040.4
2009-07-29,2.0,2.41,,1.93,2040.4
2009-07-30,2.0,2.41,,1.93,2040.4
2009-07-31,2.0,2.41,,1.95,2040.4
2009-08-01,2.0,,,,1156.6
2009-08-02,2.0,,,,1156.6
2009-08-03,2.0,2.41,,1.94,1156.6
2009-08-04,2.0,2.41,,1.97,1156.6
2009-08-05,2.0,2.41,,1.97,1156.6
2009-08-06,2.0,2.42,,1.98,1156.6
2009-08-07,2.0,2.42,,1.99,1156.6
2009-08-08,2.0,,,,1156.6
2009-08-09,2.0,,,,1156.6
2009-08-10,2.0,2.42,,1.99,1156.6
2009-08-11,2.0,2.42,,1.99,1156.6
2009-08-12,2.0,2.42,,1.98,1156.6
2009-08-13,2.0,2.45,,1.98,1156.6
2009-08-14,2.0,2.47,,1.97,1156.6
2009-08-15,2.0,,,,1156.6
2009-08-16,2.0,,,,1156.6
2009-08-17,2.0,2.48,,1.98,1156.6
2009-08-18,2.0,2.49,,1.97,1156.6
2009-08-19,2.0,2.49,,1.97,1156.6
2009-08-20,2.0,2.51,,1.99,1156.6
2009-08-21,2.0,2.51,,1.98,1156.6
2009-08-22,2.0,,,,1156.6
2009-08-23,2.0,,,,1156.6
2009-08-24,2.0,2.51,,1.98,1156.6
2009-08-25,2.0,2.52,,1.98,1156.6
2009-08-26,2.0,2.56,,1.98,1156.6
2009-08-27,2.0,2.57,,1.97,1156.6
2009-08-28,2.0,2.57,,1.97,1156.6
2009-08-29,2.0,,,,1156.6
2009-08-30,2.0,,,,1156.6
2009-08-31,2.0,2.57,,1.99,1156.6
2009-09-01,2.0,2.57,,1.98,251.5
2009-09-02,2.0,2.57,,1.98,251.5
2009-09-03,2.0,2.57,,1.97,251.5
2009-09-04,2.0,2.57,,1.97,251.5
2009-09-05,2.0,,,,251.5
2009-09-06,2.0,,,,251.5
2009-09-07,2.0,2.57,,1.97,251.5
2009-09-08,2.0,2.57,,1.91,251.5
2009-09-09,2.0,2.57,,1.98,251.5
2009-09-10,2.0,2.58,,1.99,251.5
2009-09-11,2.0,2.59,,1.99,251.5
2009-09-12,2.0,,,,251.5
2009-09-13,2.0,,,,251.5
2009-09-14,2.0,2.61,,2.0,251.5
2009-09-15,2.0,2.62,,1.99,251.5
2009-09-16,2.0,2.63,,1.99,251.5
2009-09-17,2.0,2.64,,2.0,251.5
2009-09-18,2.0,2.65,,2.0,251.5
2009-09-19,2.0,,,,251.5
2009-09-20,2.0,,,,251.5
2009-09-21,2.0,2.68,,1.97,251.5
2009-09-22,2.0,2.7,,1.8,251.5
2009-09-23,2.0,2.71,,1.79,251.5
2009-09-24,2.0,2.72,,2.0,251.5
2009-09-25,2.0,2.72,,2.0,251.5
2009-09-26,2.0,,,,251.5
2009-09-27,2.0,,,,251.5
2009-09-28,2.0,2.73,,2.0,251.5
2009-09-29,2.0,2.74,,2.01,251.5
2009-09-30,2.0,2.75,,2.0,251.5
2009-10-01,2.0,2.76,,2.0,2316.9
2009-10-02,2.0,,,,2316.9
2009-10-03,2.0,,,,2316.9
2009-10-04,2.0,,,,2316.9
2009-10-05,2.0,2.77,,1.99,2316.9
2009-10-06,2.0,2.78,,2.0,2316.9
2009-10-07,2.0,2.79,,1.99,2316.9
2009-10-08,2.0,2.8,,1.99,2316.9
2009-10-09,2.0,2.81,,1.99,2316.9
2009-10-10,2.0,,,,2316.9
2009-10-11,2.0,,,,2316.9
2009-10-12,2.0,2.81,,1.99,2316.9
2009-10-13,2.0,2.81,,1.99,2316.9
2009-10-14,2.0,2.81,,1.99,2316.9
2009-10-15,2.0,2.8,,1.99,2316.9
2009-10-16,2.0,2.8,,1.98,2316.9
2009-10-17,2.0,,,,2316.9
2009-10-18,2.0,,,,2316.9
2009-10-19,2.0,2.8,,1.98,2316.9
2009-10-20,2.0,2.79,,1.99,2316.9
2009-10-21,2.0,2.79,,2.02,2316.9
2009-10-22,2.0,2.79,,2.0,2316.9
2009-10-23,2.0,2.79,,2.0,2316.9
2009-10-24,2.0,,,,2316.9
2009-10-25,2.0,,,,2316.9
2009-10-26,2.0,2.79,,2.0,2316.9
2009-10-27,2.0,2.79,,2.0,2316.9
2009-10-28,2.0,2.79,,2.0,2316.9
2009-10-29,2.0,2.79,,2.01,2316.9
2009-10-30,2.0,2.79,,2.01,2316.9
2009-10-31,2.0,,,,2316.9
2009-11-01,2.0,,,,536.2
2009-11-02,2.0,2.79,,2.0,536.2
2009-11-03,2.0,2.79,,1.99,536.2
2009-11-04,2.0,2.79,,1.99,536.2
2009-11-05,2.0,2.79,,2.0,536.2
2009-11-06,2.0,2.79,,2.0,536.2
2009-11-07,2.0,,,,536.2
2009-11-08,2.0,,,,536.2
2009-11-09,2.0,2.79,,2.0,536.2
2009-11-10,2.0,2.79,,2.07,536.2
2009-11-11,2.0,2.79,,1.98,536.2
2009-11-12,2.0,2.79,,2.01,536.2
2009-11-13,2.0,2.79,,2.0,536.2
2009-11-14,2.0,,,,536.2
2009-11-15,2.0,,,,536.2
2009-11-16,2.0,2.79,,2.01,536.2
2009-11-17,2.0,2.79,,1.99,536.2
2009-11-18,2.0,2.79,,1.96,536.2
2009-11-19,2.0,2.79,,1.95,536.2
2009-11-20,2.0,2.79,,2.01,536.2
2009-11-21,2.0,,,,536.2
2009-11-22,2.0,,,,536.2
2009-11-23,2.0,2.79,,2.03,536.2
2009-11-24,2.0,2.79,,2.0,536.2
2009-11-25,2.0,2.79,,1.99,536.2
2009-11-26,2.0,2.79,,2.01,536.2
2009-11-27,2.0,2.79,,2.0,536.2
2009-11-28,2.0,,,,536.2
2009-11-29,2.0,,,,536.2
2009-11-30,2.0,2.79,,2.01,536.2
2009-12-01,2.0,2.79,,2.0,2255.0
2009-12-02,2.0,2.79,,2.0,2255.0
2009-12-03,2.0,2.79,,2.0,2255.0
2009-12-04,2.0,2.79,,2.0,2255.0
2009-12-05,2.0,,,,2255.0
2009-12-06,2.0,,,,2255.0
2009-12-07,2.0,2.79,,1.99,2255.0
2009-12-08,2.0,2.79,,1.97,2255.0
2009-12-09,2.0,2.79,,1.99,2255.0
2009-12-10,2.0,2.79,,2.01,2255.0
2009-12-11,2.0,2.79,,2.0,2255.0
2009-12-12,2.0,,,,2255.0
2009-12-13,2.0,,,,2255.0
2009-12-14,2.0,2.79,,2.0,2255.0
2009-12-15,2.0,2.79,,2.0,2255.0
2009-12-16,2.0,2.83,,2.0,2255.0
2009-12-17,2.0,2.85,,2.0,2255.0
2009-12-18,2.0,2.85,,2.0,2255.0
2009-12-19,2.0,,,,2255.0
2009-12-20,2.0,,,,2255.0
2009-12-21,2.0,2.85,,2.0,2255.0
2009-12-22,2.0,2.85,,1.99,2255.0
2009-12-23,2.0,2.85,,1.98,2255.0
2009-12-24,2.0,2.85,,2.0,2255.0
2009-12-25,2.0,,,,2255.0
2009-12-26,2.0,,,,2255.0
2009-12-27,2.0,,,,2255.0
2009-12-28,2.0,2.85,,2.0,2255.0
2009-12-29,2.0,2.85,,2.0,2255.0
2009-12-30,2.0,2.86,,2.0,2255.0
2009-12-31,2.0,2.86,,2.01,2255.0
2010-01-01,2.0,,,,-469.9
2010-01-02,2.0,,,,-469.9
2010-01-03,2.0,,,,-469.9
2010-01-04,2.0,2.88,,1.98,-469.9
2010-01-05,2.0,2.88,,1.98,-469.9
2010-01-06,2.0,2.88,,1.96,-469.9
2010-01-07,2.0,2.88,,1.99,-469.9
2010-01-08,2.0,2.88,,2.0,-469.9
2010-01-09,2.0,,,,-469.9
2010-01-10,2.0,,,,-469.9
2010-01-11,2.0,2.88,,2.0,-469.9
2010-01-12,2.0,2.88,,2.0,-469.9
2010-01-13,2.0,2.88,,2.0,-469.9
2010-01-14,2.0,2.88,,2.0,-469.9
2010-01-15,2.0,2.88,,2.0,-469.9
2010-01-16,2.0,,,,-469.9
2010-01-17,2.0,,,,-469.9
2010-01-18,2.0,2.88,,1.99,-469.9
2010-01-19,2.0,2.88,,1.99,-469.9
2010-01-20,2.0,2.88,,1.97,-469.9
2010-01-21,2.0,2.88,,2.01,-469.9
2010-01-22,2.0,2.88,,2.0,-469.9
2010-01-23,2.0,,,,-469.9
2010-01-24,2.0,,,,-469.9
2010-01-25,2.0,2.88,,2.01,-469.9
2010-01-26,2.0,2.88,,2.01,-469.9
2010-01-27,2.0,2.88,,2.0,-469.9
2010-01-28,2.0,2.88,,2.0,-469.9
2010-01-29,2.0,2.88,,2.0,-469.9
2010-01-30,2.0,,,,-469.9
2010-01-31,2.0,,,,-469.9
2010-02-01,2.0,2.88,,2.01,1756.9
2010-02-02,2.0,2.88,,2.0,1756.9
2010-02-03,2.0,2.88,,2.0,1756.9
2010-02-04,2.0,2.88,,2.0,1756.9
2010-02-05,2.0,2.88,,2.0,1756.9
2010-02-06,2.0,,,,1756.9
2010-02-07,2.0,,,,1756.9
2010-02-08,2.0,2.88,,2.0,1756.9
2010-02-09,2.0,2.88,,1.99,1756.9
2010-02-10,2.0,2.88,,1.97,1756.9
2010-02-11,2.0,2.88,,2.02,1756.9
2010-02-12,2.0,2.88,,2.01,1756.9
2010-02-13,2.0,,,,1756.9
2010-02-14,2.0,,,,1756.9
2010-02-15,2.0,,,,1756.9
2010-02-16,2.0,2.88,,2.01,1756.9
2010-02-17,2.0,2.88,,2.01,1756.9
2010-02-18,2.0,2.88,,2.01,1756.9
2010-02-19,2.0,2.88,,2.01,1756.9
2010-02-20,2.0,,,,1756.9
2010-02-21,2.0,,,,1756.9
2010-02-22,2.0,2.88,,1.98,1756.9
2010-02-23,2.0,2.88,,1.92,1756.9
2010-02-24,2.0,2.88,,1.9,1756.9
2010-02-25,2.0,2.88,,2.02,1756.9
2010-02-26,2.0,2.88,,2.01,1756.9
2010-02-27,2.0,,,,1756.9
2010-02-28,2.0,,,,1756.9
2010-03-01,2.0,,,,1361.9
2010-03-02,2.0,2.88,,2.01,1361.9
2010-03-03,2.0,2.88,,2.01,1361.9
2010-03-04,2.0,2.88,,2.02,1361.9
2010-03-05,2.0,2.86,,2.01,1361.9
2010-03-06,2.0,,,,1361.9
2010-03-07,2.0,,,,1361.9
2010-03-08,2.0,2.86,,2.01,1361.9
2010-03-09,2.0,2.86,,2.02,1361.9
2010-03-10,2.0,2.86,,1.99,1361.9
2010-03-11,2.0,2.84,,2.02,1361.9
2010-03-12,2.0,2.83,,2.01,1361.9
2010-03-13,2.0,,,,1361.9
2010-03-14,2.0,,,,1361.9
2010-03-15,2.0,2.83,,2.01,1361.9
2010-03-16,2.0,2.82,,2.0,1361.9
2010-03-17,2.0,2.82,,2.0,1361.9
2010-03-18,2.0,2.82,,2.01,1361.9
2010-03-19,2.0,2.82,,2.01,1361.9
2010-03-20,2.0,,,,1361.9
2010-03-21,2.0,,,,1361.9
2010-03-22,2.0,2.81,,2.0,1361.9
2010-03-23,2.0,2.81,,2.0,1361.9
2010-03-24,2.0,2.81,,1.98,1361.9
2010-03-25,2.0,2.81,,2.01,1361.9
2010-03-26,2.0,2.78,,2.0,1361.9
2010-03-27,2.0,,,,1361.9
2010-03-28,2.0,,,,1361.9
2010-03-29,2.0,2.78,,1.99,1361.9
2010-03-30,2.0,2.78,,1.99,1361.9
2010-03-31,2.0,2.78,,2.0,1361.9
2010-04-01,2.0,2.78,,1.99,3002.0
2010-04-02,2.0,2.78,,1.99,3002.0
2010-04-03,2.0,,,,3002.0
2010-04-04,2.0,,,,3002.0
2010-04-05,2.0,2.72,,2.0,3002.0
2010-04-06,2.0,2.63,,2.02,3002.0
2010-04-07,2.0,2.63,,2.02,3002.0
2010-04-08,2.0,2.53,,2.0,3002.0
2010-04-09,2.0,2.46,,2.0,3002.0
2010-04-10,2.0,,,,3002.0
2010-04-11,2.0,,,,3002.0
2010-04-12,2.0,2.45,,2.01,3002.0
2010-04-13,2.0,2.45,,2.01,3002.0
2010-04-14,2.0,2.45,,2.0,3002.0
2010-04-15,2.0,2.45,,2.0,3002.0
2010-04-16,2.0,2.45,,1.99,3002.0
2010-04-17,2.0,,,,3002.0
2010-04-18,2.0,,,,3002.0
2010-04-19,2.0,2.45,,2.0,3002.0
2010-04-20,2.0,2.45,,2.0,3002.0
2010-04-21,2.0,2.45,,2.01,3002.0
2010-04-22,2.0,2.45,,2.0,3002.0
2010-04-23,2.0,2.45,,2.0,3002.0
2010-04-24,2.0,,,,3002.0
2010-04-25,2.0,,,,3002.0
2010-04-26,2.0,2.45,,2.01,3002.0
2010-04-27,2.0,2.45,,2.01,3002.0
2010-04-28,2.0,2.45,,2.0,3002.0
2010-04-29,2.0,2.45,,2.0,3002.0
2010-04-30,2.0,2.45,,2.0,3002.0
2010-05-01,2.0,,,,6282.0
2010-05-02,2.0,,,,6282.0
2010-05-03,2.0,2.45,,2.05,6282.0
2010-05-04,2.0,2.45,,2.05,6282.0
2010-05-05,2.0,,,,6282.0
2010-05-06,2.0,2.45,,2.01,6282.0
2010-05-07,2.0,2.45,,2.01,6282.0
2010-05-08,2.0,,,,6282.0
2010-05-09,2.0,,,,6282.0
2010-05-10,2.0,2.45,,2.01,6282.0
2010-05-11,2.0,2.45,,2.01,6282.0
2010-05-12,2.0,2.45,,2.01,6282.0
2010-05-13,2.0,2.45,,2.01,6282.0
2010-05-14,2.0,2.45,,2.01,6282.0
2010-05-15,2.0,,,,6282.0
2010-05-16,2.0,,,,6282.0
2010-05-17,2.0,2.45,,2.01,6282.0
2010-05-18,2.0,2.45,,2.01,6282.0
2010-05-19,2.0,2.45,,2.01,6282.0
2010-05-20,2.0,2.45,,2.02,6282.0
2010-05-21,2.0,,,,6282.0
2010-05-22,2.0,,,,6282.0
2010-05-23,2.0,,,,6282.0
2010-05-24,2.0,2.45,,2.02,6282.0
2010-05-25,2.0,2.45,,2.01,6282.0
2010-05-26,2.0,2.45,,1.99,6282.0
2010-05-27,2.0,2.45,,1.98,6282.0
2010-05-28,2.0,2.45,,1.98,6282.0
2010-05-29,2.0,,,,6282.0
2010-05-30,2.0,,,,6282.0
2010-05-31,2.0,2.45,,2.0,6282.0
2010-06-01,2.0,2.45,,1.99,3354.0
2010-06-02,2.0,,,,3354.0
2010-06-03,2.0,2.45,,1.99,3354.0
2010-06-04,2.0,2.45,,1.98,3354.0
2010-06-05,2.0,,,,3354.0
2010-06-06,2.0,,,,3354.0
2010-06-07,2.0,2.45,,1.99,3354.0
2010-06-08,2.0,2.45,,1.95,3354.0
2010-06-09,2.0,2.45,,1.97,3354.0
2010-06-10,2.0,2.45,,2.02,3354.0
2010-06-11,2.0,2.45,,2.02,3354.0
2010-06-12,2.0,,,,3354.0
2010-06-13,2.0,,,,3354.0
2010-06-14,2.0,2.45,,2.02,3354.0
2010-06-15,2.0,2.45,,2.02,3354.0
2010-06-16,2.0,2.45,,2.01,3354.0
2010-06-17,2.0,2.45,,2.01,3354.0
2010-06-18,2.0,2.45,,2.0,3354.0
2010-06-19,2.0,,,,3354.0
2010-06-20,2.0,,,,3354.0
2010-06-21,2.0,2.45,,2.01,3354.0
2010-06-22,2.0,2.45,,2.01,3354.0
2010-06-23,2.0,2.45,,1.97,3354.0
2010-06-24,2.0,2.46,,2.02,3354.0
2010-06-25,2.0,2.46,,2.01,3354.0
2010-06-26,2.0,,,,3354.0
2010-06-27,2.0,,,,3354.0
2010-06-28,2.0,2.46,,1.99,3354.0
2010-06-29,2.0,2.46,,1.95,3354.0
2010-06-30,2.0,2.46,,2.03,3354.0
2010-07-01,2.0,2.46,,1.99,3175.7
2010-07-02,2.0,2.46,,1.99,3175.7
2010-07-03,2.0,,,,3175.7
2010-07-04,2.0,,,,3175.7
2010-07-05,2.0,2.46,,2.0,3175.7
2010-07-06,2.0,2.46,,2.05,3175.7
2010-07-07,2.0,2.46,,2.04,3175.7
2010-07-08,2.0,2.46,,2.02,3175.7
2010-07-09,2.25,2.63,,2.26,3175.7
2010-07-10,2.25,,,,3175.7
2010-07-11,2.25,,,,3175.7
2010-07-12,2.25,2.63,,2.27,3175.7
2010-07-13,2.25,2.63,,2.26,3175.7
2010-07-14,2.25,2.63,,2.26,3175.7
2010-07-15,2.25,2.63,,2.27,3175.7
2010-07-16,2.25,2.63,,2.25,3175.7
2010-07-17,2.25,,,,3175.7
2010-07-18,2.25,,,,3175.7
2010-07-19,2.25,2.63,,2.26,3175.7
2010-07-20,2.25,2.63,,2.27,3175.7
2010-07-21,2.25,2.63,,2.27,3175.7
2010-07-22,2.25,2.63,,2.27,3175.7
2010-07-23,2.25,2.63,,2.27,3175.7
2010-07-24,2.25,,,,3175.7
2010-07-25,2.25,,,,3175.7
2010-07-26,2.25,2.63,,2.27,3175.7
2010-07-27,2.25,2.63,,2.27,3175.7
2010-07-28,2.25,2.63,,2.27,3175.7
2010-07-29,2.25,2.63,,2.28,3175.7
2010-07-30,2.25,2.63,,2.28,3175.7
2010-07-31,2.25,,,,3175.7
2010-08-01,2.25,,,,3607.2
2010-08-02,2.25,2.63,,2.27,3607.2
2010-08-03,2.25,2.63,,2.27,3607.2
2010-08-04,2.25,2.63,,2.27,3607.2
2010-08-05,2.25,2.63,,2.28,3607.2
2010-08-06,2.25,2.63,,2.27,3607.2
2010-08-07,2.25,,,,3607.2
2010-08-08,2.25,,,,3607.2
2010-08-09,2.25,2.63,,2.27,3607.2
2010-08-10,2.25,2.63,,2.28,3607.2
2010-08-11,2.25,2.63,,2.29,3607.2
2010-08-12,2.25,2.63,,2.27,3607.2
2010-08-13,2.25,2.63,,2.27,3607.2
2010-08-14,2.25,,,,3607.2
2010-08-15,2.25,,,,3607.2
2010-08-16,2.25,2.63,,2.27,3607.2
2010-08-17,2.25,2.63,,2.27,3607.2
2010-08-18,2.25,2.63,,2.27,3607.2
2010-08-19,2.25,2.63,,2.28,3607.2
2010-08-20,2.25,2.63,,2.28,3607.2
2010-08-21,2.25,,,,3607.2
2010-08-22,2.25,,,,3607.2
2010-08-23,2.25,2.63,,2.26,3607.2
2010-08-24,2.25,2.63,,2.3,3607.2
2010-08-25,2.25,2.63,,2.29,3607.2
2010-08-26,2.25,2.63,,2.28,3607.2
2010-08-27,2.25,2.63,,2.28,3607.2
2010-08-28,2.25,,,,3607.2
2010-08-29,2.25,,,,3607.2
2010-08-30,2.25,2.63,,2.27,3607.2
2010-08-31,2.25,2.66,,2.28,3607.2
2010-09-01,2.25,2.66,,2.27,3971.8
2010-09-02,2.25,2.66,,2.27,3971.8
2010-09-03,2.25,2.66,,2.27,3971.8
2010-09-04,2.25,,,,3971.8
2010-09-05,2.25,,,,3971.8
2010-09-06,2.25,2.66,,2.26,3971.8
2010-09-07,2.25,2.66,,2.26,3971.8
2010-09-08,2.25,2.66,,2.27,3971.8
2010-09-09,2.25,2.66,,2.27,3971.8
2010-09-10,2.25,2.66,,2.27,3971.8
2010-09-11,2.25,,,,3971.8
2010-09-12,2.25,,,,3971.8
2010-09-13,2.25,2.66,,2.27,3971.8
2010-09-14,2.25,2.66,,2.27,3971.8
2010-09-15,2.25,2.66,,2.28,3971.8
2010-09-16,2.25,2.66,,2.28,3971.8
2010-09-17,2.25,2.66,,2.28,3971.8
2010-09-18,2.25,,,,3971.8
2010-09-19,2.25,,,,3971.8
2010-09-20,2.25,2.66,,2.28,3971.8
2010-09-21,2.25,,,,3971.8
2010-09-22,2.25,,,,3971.8
2010-09-23,2.25,,,,3971.8
2010-09-24,2.25,2.66,,2.28,3971.8
2010-09-25,2.25,,,,3971.8
2010-09-26,2.25,,,,3971.8
2010-09-27,2.25,2.66,,2.27,3971.8
2010-09-28,2.25,2.66,,2.27,3971.8
2010-09-29,2.25,2.66,,2.26,3971.8
2010-09-30,2.25,2.66,,2.27,3971.8
2010-10-01,2.25,2.66,,2.27,1451.1
2010-10-02,2.25,,,,1451.1
2010-10-03,2.25,,,,1451.1
2010-10-04,2.25,2.66,,2.24,1451.1
2010-10-05,2.25,2.66,,2.18,1451.1
2010-10-06,2.25,2.66,,2.2,1451.1
2010-10-07,2.25,2.66,,2.28,1451.1
2010-10-08,2.25,2.66,,2.27,1451.1
2010-10-09,2.25,,,,1451.1
2010-10-10,2.25,,,,1451.1
2010-10-11,2.25,2.66,,2.27,1451.1
2010-10-12,2.25,2.67,,2.27,1451.1
2010-10-13,2.25,2.68,,2.27,1451.1
2010-10-14,2.25,2.67,,2.28,1451.1
2010-10-15,2.25,2.66,,2.27,1451.1
2010-10-16,2.25,,,,1451.1
2010-10-17,2.25,,,,1451.1
2010-10-18,2.25,2.66,,2.26,1451.1
2010-10-19,2.25,2.66,,2.28,1451.1
2010-10-20,2.25,2.66,,2.29,1451.1
2010-10-21,2.25,2.66,,2.28,1451.1
2010-10-22,2.25,2.66,,2.28,1451.1
2010-10-23,2.25,,,,1451.1
2010-10-24,2.25,,,,1451.1
2010-10-25,2.25,2.66,,2.25,1451.1
2010-10-26,2.25,2.66,,2.24,1451.1
2010-10-27,2.25,2.66,,2.24,1451.1
2010-10-28,2.25,2.66,,2.24,1451.1
2010-10-29,2.25,2.66,,2.26,1451.1
2010-10-30,2.25,,,,1451.1
2010-10-31,2.25,,,,1451.1
2010-11-01,2.25,2.66,,2.24,1428.5
2010-11-02,2.25,2.66,,2.23,1428.5
2010-11-03,2.25,2.66,,2.24,1428.5
2010-11-04,2.25,2.66,,2.24,1428.5
2010-11-05,2.25,2.66,,2.24,1428.5
2010-11-06,2.25,,,,1428.5
2010-11-07,2.25,,,,1428.5
2010-11-08,2.25,2.66,,2.24,1428.5
2010-11-09,2.25,2.66,,2.27,1428.5
2010-11-10,2.25,2.66,,2.26,1428.5
2010-11-11,2.25,2.66,,2.24,1428.5
2010-11-12,2.25,2.66,,2.24,1428.5
2010-11-13,2.25,,,,1428.5
2010-11-14,2.25,,,,1428.5
2010-11-15,2.25,2.66,,2.24,1428.5
2010-11-16,2.5,2.8,,2.49,1428.5
2010-11-17,2.5,2.8,,2.5,1428.5
2010-11-18,2.5,2.8,,2.5,1428.5
2010-11-19,2.5,2.8,,2.5,1428.5
2010-11-20,2.5,,,,1428.5
2010-11-21,2.5,,,,1428.5
2010-11-22,2.5,2.8,,2.51,1428.5
2010-11-23,2.5,2.8,,2.52,1428.5
2010-11-24,2.5,2.8,,2.54,1428.5
2010-11-25,2.5,2.8,,2.5,1428.5
2010-11-26,2.5,2.8,,2.5,1428.5
2010-11-27,2.5,,,,1428.5
2010-11-28,2.5,,,,1428.5
2010-11-29,2.5,2.8,,2.5,1428.5
2010-11-30,2.5,2.8,,2.51,1428.5
2010-12-01,2.5,2.8,,2.5,-970.8
2010-12-02,2.5,2.8,,2.5,-970.8
2010-12-03,2.5,2.8,,2.5,-970.8
2010-12-04,2.5,,,,-970.8
2010-12-05,2.5,,,,-970.8
2010-12-06,2.5,2.8,,2.5,-970.8
2010-12-07,2.5,2.8,,2.52,-970.8
2010-12-08,2.5,2.8,,2.52,-970.8
2010-12-09,2.5,2.8,,2.51,-970.8
2010-12-10,2.5,2.8,,2.5,-970.8
2010-12-11,2.5,,,,-970.8
2010-12-12,2.5,,,,-970.8
2010-12-13,2.5,2.8,,2.5,-970.8
2010-12-14,2.5,2.8,,2.49,-970.8
2010-12-15,2.5,2.8,,2.49,-970.8
2010-12-16,2.5,2.8,,2.5,-970.8
2010-12-17,2.5,2.8,,2.49,-970.8
2010-12-18,2.5,,,,-970.8
2010-12-19,2.5,,,,-970.8
2010-12-20,2.5,2.8,,2.5,-970.8
2010-12-21,2.5,2.8,,2.52,-970.8
2010-12-22,2.5,2.8,,2.53,-970.8
2010-12-23,2.5,2.8,,2.5,-970.8
2010-12-24,2.5,2.8,,2.5,-970.8
2010-12-25,2.5,,,,-970.8
2010-12-26,2.5,,,,-970.8
2010-12-27,2.5,2.8,,2.5,-970.8
2010-12-28,2.5,2.8,,2.49,-970.8
2010-12-29,2.5,2.8,,2.49,-970.8
2010-12-30,2.5,2.8,,2.49,-970.8
2010-12-31,2.5,2.8,,2.51,-970.8
2011-01-01,2.5,,,,-1177.0
2011-01-02,2.5,,,,-1177.0
2011-01-03,2.5,2.8,,2.49,-1177.0
2011-01-04,2.5,2.8,,2.5,-1177.0
2011-01-05,2.5,2.8,,2.49,-1177.0
2011-01-06,2.5,2.8,,2.49,-1177.0
2011-01-07,2.5,2.8,,2.49,-1177.0
2011-01-08,2.5,,,,-1177.0
2011-01-09,2.5,,,,-1177.0
2011-01-10,2.5,2.8,,2.49,-1177.0
2011-01-11,2.5,2.8,,2.5,-1177.0
2011-01-12,2.5,2.8,,2.5,-1177.0
2011-01-13,2.75,2.98,,2.74,-1177.0
2011-01-14,2.75,2.98,,2.74,-1177.0
2011-01-15,2.75,,,,-1177.0
2011-01-16,2.75,,,,-1177.0
2011-01-17,2.75,2.98,,2.74,-1177.0
2011-01-18,2.75,2.98,,2.76,-1177.0
2011-01-19,2.75,2.98,,2.77,-1177.0
2011-01-20,2.75,3.0,,2.75,-1177.0
2011-01-21,2.75,3.0,,2.75,-1177.0
2011-01-22,2.75,,,,-1177.0
2011-01-23,2.75,,,,-1177.0
2011-01-24,2.75,3.01,,2.75,-1177.0
2011-01-25,2.75,3.01,,2.75,-1177.0
2011-01-26,2.75,3.01,,2.74,-1177.0
2011-01-27,2.75,3.02,,2.74,-1177.0
2011-01-28,2.75,3.03,,2.74,-1177.0
2011-01-29,2.75,,,,-1177.0
2011-01-30,2.75,,,,-1177.0
2011-01-31,2.75,3.05,,2.75,-1177.0
2011-02-01,2.75,3.05,,2.75,3636.7
2011-02-02,2.75,,,,3636.7
2011-02-03,2.75,,,,3636.7
2011-02-04,2.75,,,,3636.7
2011-02-05,2.75,,,,3636.7
2011-02-06,2.75,,,,3636.7
2011-02-07,2.75,3.08,,2.75,3636.7
2011-02-08,2.75,3.09,,2.78,3636.7
2011-02-09,2.75,3.09,,2.77,3636.7
2011-02-10,2.75,3.11,,2.75,3636.7
2011-02-11,2.75,3.12,,2.75,3636.7
2011-02-12,2.75,,,,3636.7
2011-02-13,2.75,,,,3636.7
2011-02-14,2.75,3.13,,2.75,3636.7
2011-02-15,2.75,3.13,,2.74,3636.7
2011-02-16,2.75,3.14,,2.75,3636.7
2011-02-17,2.75,3.15,,2.75,3636.7
2011-02-18,2.75,3.15,,2.75,3636.7
2011-02-19,2.75,,,,3636.7
2011-02-20,2.75,,,,3636.7
2011-02-21,2.75,3.15,,2.75,3636.7
2011-02-22,2.75,3.15,,2.75,3636.7
2011-02-23,2.75,3.15,,2.75,3636.7
2011-02-24,2.75,3.16,,2.76,3636.7
2011-02-25,2.75,3.16,,2.76,3636.7
2011-02-26,2.75,,,,3636.7
2011-02-27,2.75,,,,3636.7
2011-02-28,2.75,3.17,,2.76,3636.7
2011-03-01,2.75,,,,-1534.3
2011-03-02,2.75,3.17,,2.75,-1534.3
2011-03-03,2.75,3.23,,2.75,-1534.3
2011-03-04,2.75,3.27,,2.75,-1534.3
2011-03-05,2.75,,,,-1534.3
2011-03-06,2.75,,,,-1534.3
2011-03-07,2.75,3.29,,2.76,-1534.3
2011-03-08,2.75,3.3,,2.75,-1534.3
2011-03-09,2.75,3.3,,2.75,-1534.3
2011-03-10,3.0,3.39,,2.99,-1534.3
